ID,collect_datetime,step_count
#VCASDU,2022-08-21,6714
#VCASDU,2022-08-23,2669
#VCASDU,2022-08-25,55
#VDANBE,2022-07-14,107
#VDANBE,2022-07-15,4697
#VDANBE,2022-07-16,374
#VDANBE,2022-07-17,8471
#VDANBE,2022-07-18,5039
#VDANBE,2022-07-19,57
#VDANBE,2022-07-20,243
#VDANBE,2022-07-21,2658
#VDANBE,2022-07-22,398
#VDANBE,2022-07-23,42
#VDANBE,2022-07-24,7
#VDANBE,2022-07-25,13879
#VDANBE,2022-07-26,5416
#VDANBE,2022-07-27,4706
#VDANBE,2022-07-28,4681
#VDANBE,2022-07-29,10242
#VDANBE,2022-07-30,3317
#VDANBE,2022-07-31,146
#VDANBE,2022-08-01,28586
#VDANBE,2022-08-02,3428
#VDANBE,2022-08-03,19
#VDANBE,2022-08-04,10157
#VDANBE,2022-08-05,544
#VDANBE,2022-08-06,5591
#VDANBE,2022-08-07,964
#VDANBE,2022-08-09,1172
#VDANBE,2022-08-10,16
#VDANBE,2022-08-11,1525
#VDANBE,2022-08-12,10808
#VDANBE,2022-08-13,8319
#VDANBE,2022-08-15,4479
#VDANBE,2022-08-16,3249
#VDANBE,2022-08-17,3860
#VDANBE,2022-08-18,7169
#VDANBE,2022-08-19,16075
#VDANBE,2022-08-20,44
#VDANBE,2022-08-21,5732
#VDANBE,2022-08-22,18
#VDANBE,2022-08-23,5197
#VDANBE,2022-08-24,10076
#VDANBE,2022-08-25,11665
#VDANBE,2022-08-26,11
#VFMBGQ,2022-07-22,6722
#VFMBGQ,2022-07-25,27
#VFMBGQ,2022-07-26,7124
#VFMBGQ,2022-07-27,7098
#VFMBGQ,2022-07-28,2455
#VFMBGQ,2022-07-29,2062
#VFMBGQ,2022-07-31,4350
#VFMBGQ,2022-08-01,7004
#VFMBGQ,2022-08-02,7543
#VFMBGQ,2022-08-03,14879
#VFMBGQ,2022-08-05,14993
#VFMBGQ,2022-08-06,3012
#VFMBGQ,2022-08-09,5838
#VFMBGQ,2022-08-10,34
#VFMBGQ,2022-08-11,5056
#VFMBGQ,2022-08-12,3737
#VFMBGQ,2022-08-14,9655
#VFMBGQ,2022-08-16,5807
#VFMBGQ,2022-08-17,3095
#VFMBGQ,2022-08-18,3535
#VFMBGQ,2022-08-19,3546
#VFMBGQ,2022-08-20,11193
#VFMBGQ,2022-08-22,4398
#VISGNX,2022-07-28,8588
#VMIFLB,2022-07-14,35
#VRTPTS,2022-07-19,9184
#VWEBHU,2022-07-16,2452
#VWEBHU,2022-07-17,78
#VWEBHU,2022-07-18,19748
#VWEBHU,2022-07-20,67
#VWEBHU,2022-07-27,127
#VWEBHU,2022-07-28,11139
#VWEBHU,2022-08-01,15452
#VWEBHU,2022-08-03,9216
#VWEBHU,2022-08-06,1428
#VWEBHU,2022-08-19,8665
#VWEBHU,2022-08-23,46
#WBSOAF,2022-07-25,212
#WBSOAF,2022-07-26,421
#WBSOAF,2022-07-27,255
#WBSOAF,2022-07-28,334
#WBSOAF,2022-07-29,377
#WBSOAF,2022-07-30,419
#WBSOAF,2022-07-31,95
#WBSOAF,2022-08-01,81
#WBSOAF,2022-08-02,89
#WBSOAF,2022-08-03,280
#WBSOAF,2022-08-04,37
#WBSOAF,2022-08-05,559
#WBSOAF,2022-08-06,3556
#WBSOAF,2022-08-07,2023
#WBSOAF,2022-08-08,188
#WBSOAF,2022-08-10,1515
#WBSOAF,2022-08-11,10094
#WBSOAF,2022-08-14,8375
#WBSOAF,2022-08-15,9220
#WBSOAF,2022-08-16,833
#WBSOAF,2022-08-17,1157
#WBSOAF,2022-08-18,291
#WBSOAF,2022-08-19,1077
#WBSOAF,2022-08-20,228
#WBSOAF,2022-08-21,85
#WBSOAF,2022-08-22,47
#WBSOAF,2022-08-23,40
#WBSOAF,2022-08-25,39
#WBSOAF,2022-08-26,24
#WKJWPA,2022-07-14,363
#WKJWPA,2022-07-15,4237
#WKJWPA,2022-07-16,2874
#WKJWPA,2022-07-17,2336
#WKJWPA,2022-07-18,4809
#WKJWPA,2022-07-19,4142
#WKJWPA,2022-07-20,9450
#WKJWPA,2022-07-21,9813
#WKJWPA,2022-07-22,3248
#WKJWPA,2022-07-23,451
#WKJWPA,2022-07-25,3081
#WKJWPA,2022-07-26,14478
#WKJWPA,2022-07-27,5986
#WKJWPA,2022-07-29,4237
#WKJWPA,2022-07-30,2804
#WKJWPA,2022-07-31,2594
#WKJWPA,2022-08-01,3564
#WKJWPA,2022-08-02,771
#WKJWPA,2022-08-04,11823
#WKJWPA,2022-08-05,2744
#WKJWPA,2022-08-07,951
#WKJWPA,2022-08-09,5939
#WKJWPA,2022-08-10,1379
#WKJWPA,2022-08-11,4792
#WKJWPA,2022-08-12,8656
#WKJWPA,2022-08-13,9111
#WKJWPA,2022-08-14,3310
#WKJWPA,2022-08-18,2410
#WKJWPA,2022-08-19,431
#WKJWPA,2022-08-20,6101
#WLPDJO,2022-07-15,4602
#WLPDJO,2022-07-16,1591
#WLPDJO,2022-07-17,2887
#WLPDJO,2022-07-18,6996
#WLPDJO,2022-07-19,7843
#WLPDJO,2022-07-20,4496
#WLPDJO,2022-07-21,6901
#WLPDJO,2022-07-22,7310
#WLPDJO,2022-07-23,2006
#WLPDJO,2022-07-24,124
#WLPDJO,2022-07-25,5352
#WLPDJO,2022-07-26,4991
#WLPDJO,2022-07-27,5723
#WLPDJO,2022-07-28,8483
#WLPDJO,2022-07-29,833
#WLPDJO,2022-07-31,2523
#WLPDJO,2022-08-01,30
#WLPDJO,2022-08-02,4960
#WLPDJO,2022-08-03,5813
#WLPDJO,2022-08-04,3480
#WLPDJO,2022-08-05,5364
#WLPDJO,2022-08-06,140
#WLPDJO,2022-08-08,2949
#WLPDJO,2022-08-10,3372
#WLPDJO,2022-08-11,3719
#WLPDJO,2022-08-15,2632
#WLPDJO,2022-08-24,155
#WMPUWF,2022-07-15,3206
#WMQCWS,2022-07-14,5639
#WMQCWS,2022-07-15,14586
#WMQCWS,2022-07-16,10595
#WMQCWS,2022-07-17,14639
#WMQCWS,2022-07-18,9000
#WMQCWS,2022-07-24,18114
#WNPFYV,2022-07-16,378
#WTZJIP,2022-07-14,121
#WTZJIP,2022-07-15,6721
#WTZJIP,2022-07-28,58
#WTZJIP,2022-08-03,3143
#WTZJIP,2022-08-04,114
#WTZJIP,2022-08-05,1413
#WTZJIP,2022-08-07,3450
#WTZJIP,2022-08-09,447
#WTZJIP,2022-08-10,44
#WTZJIP,2022-08-11,35
#WTZJIP,2022-08-12,36
#WTZJIP,2022-08-13,115
#WTZJIP,2022-08-14,15
#WTZJIP,2022-08-18,125
#WTZJIP,2022-08-20,20
#WTZJIP,2022-08-21,6
#WTZJIP,2022-08-22,12
#WTZJIP,2022-08-23,2014
#WTZJIP,2022-08-24,2113
#WTZJIP,2022-08-25,72
#WTZJIP,2022-08-26,1963
#WUTUZX,2022-07-19,1042
#WUTUZX,2022-07-20,267
#WUTUZX,2022-08-20,945
#WUTUZX,2022-08-21,9265
#WUTUZX,2022-08-22,10810
#WUTUZX,2022-08-23,1612
#WUTUZX,2022-08-25,8394
#WZSWRY,2022-07-19,38
#WZSWRY,2022-07-29,4409
#WZSWRY,2022-07-30,3022
#WZSWRY,2022-08-02,495
#WZSWRY,2022-08-04,3367
#WZSWRY,2022-08-13,12
#WZSWRY,2022-08-18,17
#WZSWRY,2022-08-22,125
#WZSWRY,2022-08-23,3703
#WZSWRY,2022-08-24,497
#WZSWRY,2022-08-25,1867
#WZSWRY,2022-08-26,131
#XBNVQS,2022-07-16,2830
#XBNVQS,2022-08-02,2708
#XBNVQS,2022-08-03,6245
#XBNVQS,2022-08-04,4604
#XBNVQS,2022-08-05,8460
#XBNVQS,2022-08-06,3930
#XBNVQS,2022-08-07,1336
#XBNVQS,2022-08-08,1256
#XBNVQS,2022-08-09,652
#XBNVQS,2022-08-10,7972
#XBNVQS,2022-08-11,12033
#XBNVQS,2022-08-12,13459
#XBNVQS,2022-08-13,10491
#XBNVQS,2022-08-14,2612
#XBNVQS,2022-08-16,1183
#XBNVQS,2022-08-17,2616
#XBNVQS,2022-08-19,4810
#XBNVQS,2022-08-20,5844
#XBNVQS,2022-08-21,398
#XBNVQS,2022-08-22,5472
#XHGGGZ,2022-07-27,487
#XHGGGZ,2022-07-28,3303
#XHGGGZ,2022-07-29,574
#XHGGGZ,2022-08-14,374
#XHGGGZ,2022-08-15,205
#XHGGGZ,2022-08-16,709
#XHGGGZ,2022-08-17,47
#XHGGGZ,2022-08-19,290
#XHGGGZ,2022-08-20,428
#XHGGGZ,2022-08-21,186
#XJNZWI,2022-07-15,2936
#XJNZWI,2022-07-16,147
#XJNZWI,2022-07-17,7795
#XJNZWI,2022-07-18,2195
#XJNZWI,2022-07-21,2853
#XJNZWI,2022-07-23,8930
#XJNZWI,2022-07-25,22
#XJNZWI,2022-07-26,407
#XJNZWI,2022-07-27,2994
#XJNZWI,2022-07-28,5421
#XJNZWI,2022-07-29,519
#XJNZWI,2022-08-02,2054
#XJNZWI,2022-08-04,537
#XJNZWI,2022-08-05,9265
#XJNZWI,2022-08-07,7
#XJNZWI,2022-08-14,232
#XJNZWI,2022-08-21,29
#XJNZWI,2022-08-23,3904
#XJNZWI,2022-08-24,4657
#XJNZWI,2022-08-25,4468
#XMWOQE,2022-07-21,8388
#XMWOQE,2022-07-22,7955
#XMWOQE,2022-07-23,10800
#XMWOQE,2022-07-24,8625
#XMWOQE,2022-07-25,1094
#XMWOQE,2022-07-26,6437
#XMWOQE,2022-07-27,13505
#XMWOQE,2022-07-28,10282
#XMWOQE,2022-07-29,103
#XMWOQE,2022-07-30,71
#XMWOQE,2022-07-31,2296
#XMWOQE,2022-08-01,242
#XMWOQE,2022-08-02,1939
#XMWOQE,2022-08-03,80
#XMWOQE,2022-08-04,4715
#XMWOQE,2022-08-05,4086
#XMWOQE,2022-08-06,930
#XMWOQE,2022-08-08,354
#XMWOQE,2022-08-09,101
#XMWOQE,2022-08-11,5919
#XMWOQE,2022-08-12,1837
#XMWOQE,2022-08-13,285
#XMWOQE,2022-08-23,7586
#XMWOQE,2022-08-25,11687
#XPEZYU,2022-07-18,338
#XPEZYU,2022-07-19,2620
#XPEZYU,2022-07-20,4962
#XPEZYU,2022-07-21,6531
#XPEZYU,2022-08-05,8775
#XPEZYU,2022-08-09,1523
#XPEZYU,2022-08-10,19
#XPEZYU,2022-08-19,1396
#XPEZYU,2022-08-21,2302
#XPEZYU,2022-08-23,5106
#XPEZYU,2022-08-24,12411
#XPEZYU,2022-08-25,4806
#XPEZYU,2022-08-26,22
#XQOWZO,2022-08-04,2240
#XQOWZO,2022-08-10,561
#XQOWZO,2022-08-22,2590
#XSMSDV,2022-07-22,702
#XSMSDV,2022-07-23,282
#XSMSDV,2022-07-25,43
#XSMSDV,2022-07-27,3408
#XSMSDV,2022-07-28,140
#XSMSDV,2022-07-29,3798
#XSMSDV,2022-07-30,62
#XSMSDV,2022-08-02,1839
#XSMSDV,2022-08-05,3747
#XSMSDV,2022-08-10,3264
#XSMSDV,2022-08-11,3323
#XSMSDV,2022-08-12,5784
#XSMSDV,2022-08-14,16
#XSMSDV,2022-08-17,3078
#XSMSDV,2022-08-23,16295
#XSMSDV,2022-08-24,7276
#XSMSDV,2022-08-25,12699
#XXODXW,2022-07-28,290
#YCXFCL,2022-07-20,1702
#YDHUVM,2022-07-19,4522
#YDHUVM,2022-07-21,165
#YDHUVM,2022-07-27,404
#YDHUVM,2022-07-29,1636
#YEOUKO,2022-07-16,2690
#YEOUKO,2022-07-19,2094
#YEOUKO,2022-07-26,6064
#YEOUKO,2022-07-29,53
#YEOUKO,2022-08-01,73
#YEOUKO,2022-08-02,152
#YEOUKO,2022-08-03,286
#YEOUKO,2022-08-20,60
#YEOUKO,2022-08-21,2326
#YEOUKO,2022-08-22,4276
#YEOUKO,2022-08-25,4545
#YEOUKO,2022-08-26,11
#YEUODT,2022-07-28,1436
#YFMCJE,2022-07-18,4474
#YFMCJE,2022-07-23,2596
#YFMCJE,2022-07-24,163
#YFMCJE,2022-07-25,10059
#YFMCJE,2022-07-27,8046
#YFMCJE,2022-08-13,3098
#YJBZAO,2022-07-16,17278
#YJBZAO,2022-07-17,14270
#YJBZAO,2022-07-18,7945
#YJBZAO,2022-07-19,8814
#YJBZAO,2022-07-20,10120
#YJBZAO,2022-07-21,4863
#YJBZAO,2022-07-22,3886
#YJBZAO,2022-07-23,3978
#YJBZAO,2022-07-24,6536
#YJBZAO,2022-07-25,9129
#YJBZAO,2022-07-26,5792
#YJBZAO,2022-07-27,10517
#YJBZAO,2022-07-28,6335
#YJBZAO,2022-07-30,443
#YJBZAO,2022-07-31,6961
#YJBZAO,2022-08-01,241
#YJBZAO,2022-08-02,9660
#YJBZAO,2022-08-03,7047
#YJBZAO,2022-08-04,1503
#YJBZAO,2022-08-05,4837
#YJBZAO,2022-08-06,9956
#YJBZAO,2022-08-07,11016
#YJBZAO,2022-08-08,2190
#YJBZAO,2022-08-09,380
#YJBZAO,2022-08-10,3137
#YJBZAO,2022-08-11,12
#YJBZAO,2022-08-12,6730
#YJBZAO,2022-08-13,1083
#YJBZAO,2022-08-14,4448
#YJBZAO,2022-08-15,5260
#YJBZAO,2022-08-16,518
#YJBZAO,2022-08-17,5648
#YJBZAO,2022-08-18,1984
#YJBZAO,2022-08-19,4740
#YJBZAO,2022-08-20,1528
#YJBZAO,2022-08-21,3432
#YJBZAO,2022-08-22,1638
#YJBZAO,2022-08-23,3817
#YJBZAO,2022-08-24,3153
#YJBZAO,2022-08-25,5269
#YQLEDL,2022-07-20,8842
#YQLEDL,2022-07-21,17769
#YQLEDL,2022-07-25,72
#YQLEDL,2022-07-26,31444
#YQLEDL,2022-07-27,41881
#YQLEDL,2022-07-28,22753
#YQLEDL,2022-07-29,14920
#YQLEDL,2022-07-30,26116
#YQLEDL,2022-08-01,1586
#YQLEDL,2022-08-02,18514
#YQLEDL,2022-08-03,16530
#YQLEDL,2022-08-04,17371
#YQLEDL,2022-08-05,12411
#YQLEDL,2022-08-06,14818
#YQLEDL,2022-08-09,8765
#YQLEDL,2022-08-10,732
#YQLEDL,2022-08-12,26081
#YQLEDL,2022-08-13,29640
#YQLEDL,2022-08-14,552
#YQLEDL,2022-08-15,988
#YQLEDL,2022-08-22,3014
#YQLEDL,2022-08-23,24998
#YQLEDL,2022-08-24,14693
#YQLEDL,2022-08-25,13830
#ZAJBPK,2022-07-21,10516
#ZAJBPK,2022-07-22,7382
#ZAJBPK,2022-07-23,105
#ZAJBPK,2022-07-24,251
#ZAJBPK,2022-07-29,17433
#ZAJBPK,2022-07-30,487
#ZAJBPK,2022-07-31,9403
#ZAJBPK,2022-08-01,20361
#ZAJBPK,2022-08-02,2609
#ZAJBPK,2022-08-03,12653
#ZAJBPK,2022-08-04,2468
#ZAJBPK,2022-08-05,2126
#ZAJBPK,2022-08-07,3810
#ZAJBPK,2022-08-08,2704
#ZAJBPK,2022-08-09,3408
#ZAJBPK,2022-08-10,5404
#ZAJBPK,2022-08-11,2550
#ZAJBPK,2022-08-12,4248
#ZAJBPK,2022-08-13,5508
#ZAJBPK,2022-08-14,347
#ZAJBPK,2022-08-15,171
#ZAJBPK,2022-08-16,218
#ZAJBPK,2022-08-17,4886
#ZAJBPK,2022-08-18,8890
#ZAJBPK,2022-08-19,90
#ZAJBPK,2022-08-20,2080
#ZAJBPK,2022-08-21,5668
#ZAJBPK,2022-08-22,14417
#ZAJBPK,2022-08-23,4413
#ZAJBPK,2022-08-24,10262
#ZAJBPK,2022-08-25,7517
#ZAJBPK,2022-08-26,79
#ZBSQYZ,2022-07-15,1980
#ZBSQYZ,2022-07-16,54
#ZBSQYZ,2022-07-19,49
#ZBSQYZ,2022-07-20,1809
#ZBSQYZ,2022-07-25,1793
#ZBSQYZ,2022-07-26,4731
#ZBSQYZ,2022-07-29,1866
#ZBSQYZ,2022-07-31,13946
#ZBSQYZ,2022-08-02,3194
#ZBSQYZ,2022-08-03,891
#ZBSQYZ,2022-08-05,922
#ZBSQYZ,2022-08-07,2000
#ZBSQYZ,2022-08-08,2371
#ZBSQYZ,2022-08-13,373
#ZBSQYZ,2022-08-14,2935
#ZBSQYZ,2022-08-16,2202
#ZBSQYZ,2022-08-21,40
#ZBSQYZ,2022-08-22,1859
#ZBSQYZ,2022-08-23,640
#ZDSXNJ,2022-07-30,31
#ZFPNFC,2022-07-25,13971
#ZFPNFC,2022-07-26,2981
#ZFPNFC,2022-07-27,3246
#ZFPNFC,2022-07-28,6569
#ZFPNFC,2022-07-29,1868
#ZFPNFC,2022-07-30,1916
#ZFPNFC,2022-07-31,792
#ZFPNFC,2022-08-01,555
#ZFPNFC,2022-08-02,11
#ZFPNFC,2022-08-03,10519
#ZFPNFC,2022-08-04,2998
#ZFPNFC,2022-08-05,23
#ZFPNFC,2022-08-06,5873
#ZFPNFC,2022-08-07,492
#ZFPNFC,2022-08-08,6467
#ZFPNFC,2022-08-09,2965
#ZFPNFC,2022-08-10,4838
#ZFPNFC,2022-08-11,6879
#ZFPNFC,2022-08-12,1992
#ZFPNFC,2022-08-13,47
#ZFPNFC,2022-08-16,732
#ZFPNFC,2022-08-17,923
#ZFPNFC,2022-08-18,754
#ZFPNFC,2022-08-19,100
#ZFPNFC,2022-08-20,8000
#ZFPNFC,2022-08-21,160
#ZFPNFC,2022-08-22,3758
#ZFPNFC,2022-08-23,4424
#ZFPNFC,2022-08-24,6814
#ZFPNFC,2022-08-25,2068
#ZHHXBD,2022-07-18,4849
#ZHHXBD,2022-07-26,198
#ZHHXBD,2022-07-30,154
#ZHHXBD,2022-08-12,2989
#ZHHXBD,2022-08-19,6229
#ZJWNUM,2022-07-27,4446
#ZJWNUM,2022-07-28,2323
#ZJWNUM,2022-07-29,4144
#ZJWNUM,2022-07-30,5090
#ZJWNUM,2022-08-01,431
#ZJWNUM,2022-08-05,7907
#ZJWNUM,2022-08-06,8531
#ZJWNUM,2022-08-07,607
#ZJWNUM,2022-08-08,2847
#ZJWNUM,2022-08-10,5877
#ZJWNUM,2022-08-11,4001
#ZJWNUM,2022-08-12,5952
#ZJWNUM,2022-08-13,579
#ZJWNUM,2022-08-14,62
#ZJWNUM,2022-08-15,8586
#ZJWNUM,2022-08-16,250
#ZJWNUM,2022-08-17,5848
#ZJWNUM,2022-08-18,4104
#ZJWNUM,2022-08-19,2702
#ZJWNUM,2022-08-20,4306
#ZJWNUM,2022-08-21,3563
#ZJWNUM,2022-08-22,843
#ZJWNUM,2022-08-23,6756
#ZJWNUM,2022-08-24,4141
#ZJWNUM,2022-08-25,4514
#ZRKRKP,2022-07-17,90
#ZRKRKP,2022-07-23,12345
#ZRKRKP,2022-07-24,554
#ZRKRKP,2022-07-26,9275
#ZRKRKP,2022-07-28,3890
#ZRKRKP,2022-07-29,1908
#ZRKRKP,2022-07-31,2
#ZRKRKP,2022-08-06,40
#ZRKRKP,2022-08-07,19
#ZRKRKP,2022-08-09,1
#ZRKRKP,2022-08-10,4146
#ZRKRKP,2022-08-12,6280
#ZRKRKP,2022-08-14,11
#ZRKRKP,2022-08-15,1
#ZRKRKP,2022-08-16,2880
#ZRKRKP,2022-08-20,3745
#ZRKRKP,2022-08-22,3291
#ZRKRKP,2022-08-24,6314
#ZWOHRX,2022-07-16,3021
#ZWOHRX,2022-07-17,2837
#ZWOHRX,2022-07-22,10532
#ZWOHRX,2022-07-27,2810
#ZWOHRX,2022-08-07,1144
#ZWOHRX,2022-08-10,12985
